Date,Weekday,Daypart,OWNER,Station,Time Played,Artist,Title,Rel. Date,GRC,genre,ensemble,gender,race,b2b_gender
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,12:54 pm,PARMALEE,Carolina,2012,G,c-,group,men,white,B2Bman
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,1:04 pm,DAN + SHAY,All To Myself,2018,G,c-,duo,men,multiethnic,B2Bman
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,1:07 pm,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,X
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,1:10 pm,"CHESNEY, KENNY",Knowing You,2020,R,c-,solo,men,white,X
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,1:14 pm,"RODGERS, JAMESON",Cold Beer Calling...f/L. Combs,2020,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,1:17 pm,"MOON, NIKO",Good Time,2019,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,1:21 pm,"LYNCH, DUSTIN",Thinking 'Bout You f/M. Porter,2020,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,1:24 pm,"PEARCE, CARLY",Every Little Thing,2016,G,c-,solo,women,white,X
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,1:32 pm,ERNEST,Flower Shops f/Morgan Wallen,2022,R,c-,solo,men,white,X
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,1:35 pm,"URBAN, KEITH",Wasted Time,2016,G,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,1:39 pm,"JANSON, CHRIS",Done,2019,G,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,1:42 pm,"BRICE, LEE",Memory I Don't Mess With,2020,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,1:45 pm,"RODGERS, JAMESON",Some Girls,2017,G,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,1:48 pm,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,B2Bman
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,1:51 pm,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,1:59 pm,"ALDEAN, JASON",Dirt Road Anthem,2010,G,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,2:03 pm,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,2:06 pm,"COMBS, LUKE",Better Together,2019,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,2:10 pm,"BALLERINI, KELSEA",Half Of My Hometown f/KChesney,2020,R,c-,solo,women,white,X
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,2:13 pm,"RHETT, THOMAS",Craving You f/Maren Morris,2017,G,c-,solo,men,white,X
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,2:17 pm,"DAVIS, JORDAN",Buy Dirt f/Luke Bryan,2021,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,2:20 pm,"WALLEN, MORGAN",7 Summers,2020,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,2:23 pm,"MOORE, JUSTIN",Small Town USA,2009,G,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,2:31 pm,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,2:35 pm,ERNEST,Flower Shops f/Morgan Wallen,2022,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,2:38 pm,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,2:41 pm,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,X
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,2:44 pm,"DICKERSON, RUSSELL",Love You Like I Used To,2020,G,c-,solo,men,white,X
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,2:48 pm,"BENTLEY, DIERKS",Gone,2020,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,2:51 pm,"MCCREERY, SCOTTY",See You Tonight,2013,G,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",MID,Cumulus,WKDF-FM,2:55 pm,DAN + SHAY,Tequila,2018,G,c-,duo,men,multiethnic,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,3:05 pm,PARMALEE,Just The Way f/Blanco Brown,2019,R,c-,group,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,3:08 pm,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,3:11 pm,"ALLEN, JIMMIE",Make Me Want To,2018,G,c-,solo,men,black,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,3:13 pm,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,3:15 pm,"YOUNG, BRETT",In Case You Didn't Know,2016,G,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,3:19 pm,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,3:23 pm,"WALLEN, MORGAN",Whiskey Glasses,2016,G,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,3:33 pm,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,X
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,3:36 pm,"DICKERSON, RUSSELL",Every Little Thing,2016,G,c-,solo,men,white,X
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,3:39 pm,"RHETT, THOMAS",Country Again,2021,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,3:43 pm,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,3:46 pm,ZAC BROWN BAND,Whatever It Is,2008,G,c-,group,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,3:49 pm,"PEARCE, CARLY/BRICE, LEE",I Hope You're Happy Now,2019,G,c-,solo,male-female,white,X
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,3:52 pm,ELI YOUNG BAND,Love Talking,2022,C,c-,group,men,white,X
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,4:02 pm,"YOUNG, CHRIS",Hangin' On,2017,G,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,4:05 pm,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,2020,R,c-,collab,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,4:08 pm,"WILSON, LAINEY",Things A Man Oughta Know,2019,R,c-,solo,women,white,X
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,4:11 pm,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,X
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,4:15 pm,"LANE, CHRIS","Big, Big Plans",2019,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,4:18 pm,"ALLEN, JIMMIE/PAISLEY, BRAD",Freedom Was A Highway,2020,R,c-,collab,men,multiethnic,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,4:21 pm,"CHURCH, ERIC",Hell Of A View,2020,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,4:24 pm,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,4:34 pm,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,4:37 pm,ZAC BROWN BAND,Homegrown,2015,G,c-,group,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,4:41 pm,"LAMBERT, MIRANDA",Bluebird,2019,G,c-,solo,women,white,X
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,4:44 pm,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,X
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,4:47 pm,"ARTS, TENILLE",Somebody Like That,2019,R,c-,solo,women,white,X
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,4:50 pm,"BRYAN, LUKE",Waves,2021,R,c-,solo,men,white,X
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,4:54 pm,"MCGRAW, TIM",Something Like That,1999,G,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,5:03 pm,"STAPLETON, CHRIS",Broken Halos,2016,G,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,5:06 pm,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,X
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,5:10 pm,MADDIE & TAE,Die From A Broken Heart,2018,G,c-,duo,women,white,X
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,5:13 pm,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,X
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,5:16 pm,"PAISLEY, BRAD",Mud On The Tires,2003,G,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,5:19 pm,"SHELTON, BLAKE",Nobody But You w/Gwen Stefani,2019,G,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,5:22 pm,"LYNCH, DUSTIN",Thinking 'Bout You f/M. Porter,2020,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,5:30 pm,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,X
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,5:33 pm,"YOUNG, CHRIS/POPE, CASSADEE",Think Of You,2015,G,c-,collab,male-female,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,5:37 pm,"BRYAN, LUKE",Down To One,2020,R,c-,solo,men,white,X
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,5:40 pm,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,5:44 pm,"MOON, NIKO",Good Time,2019,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,5:47 pm,"RHETT, THOMAS",Life Changes,2017,G,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,5:50 pm,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,X
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,5:53 pm,DAN + SHAY,Glad You Exist,2021,R,c-,duo,men,multiethnic,X
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,6:02 pm,"CHURCH, ERIC",Give Me Back My Hometown,2014,G,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,6:06 pm,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,6:10 pm,"URBAN, KEITH",Somebody Like You,2002,G,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,6:14 pm,ZAC BROWN BAND,Same Boat,2021,R,c-,group,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,6:17 pm,RASCAL FLATTS,Bless The Broken Road,2004,G,c-,trio,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,6:20 pm,"DICKERSON, RUSSELL",Love You Like I Used To,2020,G,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,6:23 pm,"MOORE, JUSTIN",We Didn't Have Much,2020,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,6:30 pm,ERNEST,Flower Shops f/Morgan Wallen,2022,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,6:34 pm,"MCCOLLUM, PARKER",Pretty Heart,2019,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,6:38 pm,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,6:41 pm,"ALDEAN, JASON",Got What I Got,2019,G,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,6:44 pm,"CHESNEY, KENNY",Knowing You,2020,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,6:47 pm,"RODGERS, JAMESON",Cold Beer Calling...f/L. Combs,2020,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",PMD,Cumulus,WKDF-FM,6:55 pm,"JANSON, CHRIS",Bye Mom,2021,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,7:00 pm,"BARRETT, GABBY",The Good Ones,2019,R,c-,solo,women,white,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,7:04 pm,"BRYAN, LUKE",Waves,2021,R,c-,solo,men,white,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,7:07 pm,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,7:18 pm,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,7:22 pm,ZAC BROWN BAND,Same Boat,2021,R,c-,group,men,white,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,7:25 pm,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,7:28 pm,"MCCOLLUM, PARKER",Pretty Heart,2019,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,7:32 pm,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,7:38 pm,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,7:49 pm,"ALLEN, JIMMIE/PAISLEY, BRAD",Freedom Was A Highway,2020,R,c-,collab,men,multiethnic,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,7:52 pm,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,7:56 pm,"YOUNG, BRETT",In Case You Didn't Know,2016,G,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,8:00 pm,"ALDEAN, JASON",Blame It On You,2019,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,8:03 pm,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,8:07 pm,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,R,c-,collab,male-female,white,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,8:19 pm,"PARDI, JON",Tequila Little Time,2019,R,c-,solo,men,white,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,8:22 pm,"BALLERINI, KELSEA",Hole In The Bottle,2020,R,c-,solo,women,white,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,8:25 pm,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,8:28 pm,"BRYAN, LUKE",Up,2021,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,8:31 pm,"LYNCH, DUSTIN",Thinking 'Bout You f/M. Porter,2020,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,8:34 pm,"COMBS, LUKE",She Got The Best Of Me,2018,G,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,8:37 pm,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,8:40 pm,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,2020,R,c-,collab,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,8:50 pm,"WILSON, LAINEY",Things A Man Oughta Know,2019,R,c-,solo,women,white,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,8:53 pm,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,8:56 pm,"CHESNEY, KENNY",I Go Back,2004,G,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,9:00 pm,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,9:03 pm,"SHELTON, BLAKE",Austin,2001,G,c-,solo,men,white,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,9:07 pm,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,9:17 pm,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,9:21 pm,MADDIE & TAE,Die From A Broken Heart,2018,G,c-,duo,women,white,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,9:24 pm,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,9:28 pm,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,9:30 pm,"SHANE, ELVIE",My Boy,2020,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,9:33 pm,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,9:36 pm,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,9:49 pm,"BRYAN, LUKE",Do I,2009,G,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,9:53 pm,HARDY,Give Heaven Some Hell,2020,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,9:56 pm,"ALDEAN, JASON",She's Country,2008,G,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,10:00 pm,"BENTLEY, DIERKS",Gone,2020,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,10:03 pm,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,10:06 pm,"UNDERWOOD, CARRIE",Undo It,2009,G,c-,solo,women,white,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,10:17 pm,"RODGERS, JAMESON",Cold Beer Calling...f/L. Combs,2020,R,c-,solo,men,white,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,10:20 pm,"LAMBERT, MIRANDA",Bluebird,2019,G,c-,solo,women,white,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,10:24 pm,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,R,c-,collab,male-female,white,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,10:27 pm,"SWINDELL, COLE",Single Saturday Night,2020,R,c-,solo,men,white,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,10:30 pm,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,10:34 pm,"LYNCH, DUSTIN",Thinking 'Bout You f/M. Porter,2020,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,10:37 pm,"DAVIS, JORDAN",Buy Dirt f/Luke Bryan,2021,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,10:39 pm,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,10:50 pm,"BROWN, KANE",What Ifs f/Lauren Alaina,2016,G,c-,solo,men,multiethnic,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,10:53 pm,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,10:56 pm,"BRICE, LEE",Hard To Love,2012,G,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,11:00 pm,LADY ANTEBELLUM,Champagne Night,2020,R,c-,trio,male-female,white,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,11:03 pm,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,2020,R,c-,collab,men,white,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,11:06 pm,"ALDEAN, JASON",Got What I Got,2019,G,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,11:16 pm,"DICKERSON, RUSSELL",Love You Like I Used To,2020,G,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,11:19 pm,"BALLERINI, KELSEA",Half Of My Hometown f/KChesney,2020,R,c-,solo,women,white,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,11:23 pm,DAN + SHAY,Tequila,2018,G,c-,duo,men,multiethnic,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,11:26 pm,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,11:29 pm,"ELDREDGE, BRETT",Don't Ya,2012,G,c-,solo,men,white,X
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,11:32 pm,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,11:35 pm,"YOUNG, BRETT",Lady,2020,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,11:38 pm,"BRYAN, LUKE",Up,2021,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,11:49 pm,"STAPLETON, CHRIS",Starting Over,2020,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,11:53 pm,"PARDI, JON",Tequila Little Time,2019,R,c-,solo,men,white,B2Bman
7/1/2022,"Friday, Morris",EVE,Cumulus,WKDF-FM,11:56 pm,BROTHERS OSBORNE,It Ain't My Fault,2016,G,c-,duo,men,white,B2Bman
24/1/2022,"Monday, Block",OVN,Cumulus,WKDF-FM,12:00 am,"SHELTON, BLAKE",Happy Anywhere f/Gwen Stefani,2020,R,c-,solo,men,white,B2Bman
24/1/2022,"Monday, Block",OVN,Cumulus,WKDF-FM,12:02 am,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,B2Bman
24/1/2022,"Monday, Block",OVN,Cumulus,WKDF-FM,12:06 am,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,B2Bman
24/1/2022,"Monday, Block",OVN,Cumulus,WKDF-FM,12:12 am,"CLARK, CALLISTA",It's 'Cause I Am,2021,R,c-,solo,women,white,X
24/1/2022,"Monday, Block",OVN,Cumulus,WKDF-FM,12:16 am,"BROWN, KANE",Heaven,2017,G,c-,solo,men,multiethnic,X
24/1/2022,"Monday, Block",OVN,Cumulus,WKDF-FM,12:18 am,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,B2Bman
24/1/2022,"Monday, Block",OVN,Cumulus,WKDF-FM,12:22 am,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,B2Bman
24/1/2022,"Monday, Block",OVN,Cumulus,WKDF-FM,12:27 am,"DAVIS, JORDAN",Buy Dirt f/Luke Bryan,2021,R,c-,solo,men,white,B2Bman
24/1/2022,"Monday, Block",OVN,Cumulus,WKDF-FM,12:30 am,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,R,c-,collab,male-female,white,X
24/1/2022,"Monday, Block",OVN,Cumulus,WKDF-FM,12:33 am,"RAY, FRANK",Country'd Look Good On You,2021,R,c-,solo,men,hispanic,X
